,text,time,sentiment
1443,"$10,000 world cup event is now live on TimeSocial. Signup now and claim your cash now. It's just that easy and people are making tons of money. Signup now for a $45 bonus!     ",2022-12-15 20:34:29+00:00,True
1444,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:34:29+00:00,True
1445,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:34:29+00:00,True
1447,RT : Size every man admires ,2022-12-15 20:34:24+00:00,True
1448,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:34:24+00:00,True
1450,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:34:22+00:00,True
1452,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:34:17+00:00,True
1453,RT : GiveawayComplete the following steps and stand a chance to win a sorare Card !- Follow - Like - R,2022-12-15 20:34:17+00:00,True
1454,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:34:15+00:00,True
1456,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:34:14+00:00,True
1457,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:34:10+00:00,True
1458,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:34:10+00:00,True
1459,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:34:09+00:00,True
1461,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:34:06+00:00,True
1462,RT : How to win  Follow our account   Retweet this post and tag 3 friends in the comments Set your acco,2022-12-15 20:34:05+00:00,True
1463,"RT : What does the World Cup have to do with hospitals?  professor, hospitalist &amp; cartoonist Grace Farris has f",2022-12-15 20:34:03+00:00,True
1465,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:57+00:00,True
1466,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:35:56+00:00,True
1467,"RT : The final match everyone's been waiting for,  vs , will be played on 18 December! Which team will bring th",2022-12-15 20:35:56+00:00,True
1468, is  !  with  E3Q7EY &amp; u can  an  $50  ur  25 . T&amp;Cs apply.           ,2022-12-15 20:35:55+00:00,True
1470,RT : No Messi fan will pass without giving it a like  Messi is the GOAT       On to the final v,2022-12-15 20:35:54+00:00,True
1471,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:35:54+00:00,True
1472,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:53+00:00,True
1474,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:50+00:00,True
1475,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:49+00:00,True
1477,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:35:46+00:00,True
1479,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:35:43+00:00,True
1480,"RT : Forget Messi and Argentina, France is winning the world cup. 3 - 1.  ",2022-12-15 20:35:43+00:00,True
1481,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:42+00:00,True
1482,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:42+00:00,True
1483,RT :            # # # #      #,2022-12-15 20:35:41+00:00,True
1485,"Way to go, !     ",2022-12-15 20:35:40+00:00,True
1486,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:35:37+00:00,True
1487,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:35:36+00:00,True
1488,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:35:36+00:00,True
1489,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:35:36+00:00,True
1490,"Forget Messi and Argentina, France is winning the world cup. 3 - 1.    ",2022-12-15 20:35:36+00:00,True
1491,A message to Macron : The victory that money buys has no value    ,2022-12-15 20:35:35+00:00,True
1492,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:35:31+00:00,True
1493,RT :  ||     :-         - :Via  @,2022-12-15 20:35:29+00:00,True
1494,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:35:29+00:00,True
1495,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:29+00:00,True
1497,"RT : Its time for a , World Cup Edition!  vs  Who are you rooting for in the final on Sunday?  https:",2022-12-15 20:35:27+00:00,True
1498,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:35:27+00:00,True
1499,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:24+00:00,True
1501,"RT :  ...  favorite messiah of course. The jig is up. The decision to have a Hollywood ending, with  onboard, has",2022-12-15 20:35:23+00:00,True
1502,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:23+00:00,True
1503,Lionel Messi Wins the World Cup 2022Grab the exclusive NFT Right Now         Available on  &amp;   ,2022-12-15 20:35:22+00:00,True
1504,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:21+00:00,True
1505,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:21+00:00,True
1506,Dnya Kupasn Kim Kazanr ?Fransa &amp; Argentina     World Cup 2022     ,2022-12-15 20:35:19+00:00,True
1507,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:35:18+00:00,True
1508,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:17+00:00,True
1509,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:17+00:00,True
1511,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:35:16+00:00,True
1512,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:15+00:00,True
1513,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:15+00:00,True
1514,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:15+00:00,True
1515,RT : We're collaborating with  for the final match's giveaway of !  PRIZES  1x World Cup 2,2022-12-15 20:35:14+00:00,True
1516,RT :   ,2022-12-15 20:35:14+00:00,True
1518, Lionel Messi Wins the World Cup 2022Grab the exclusive NFT Right Now         Available on  &amp;  ,2022-12-15 20:35:13+00:00,True
1519,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:12+00:00,True
1520,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:11+00:00,True
1521,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:35:10+00:00,True
1522,RT :  ||   HD     : -   :Via     ,2022-12-15 20:35:10+00:00,True
1523,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:35:07+00:00,True
1524,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:35:06+00:00,True
1525,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:04+00:00,True
1526,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:04+00:00,True
1527,"Its time for a , World Cup Edition!  vs  Who are you rooting for in the final on Sunday?  ",2022-12-15 20:35:03+00:00,True
1528,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:35:02+00:00,True
1530,"RT :  Of course they are.  decided that yesterday. Had to have Europe+Latin Am audience, because an all 3rd world audien",2022-12-15 20:35:01+00:00,True
1531,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:35:01+00:00,True
1535,RT : HEPNZN NE YARAYACAINDAN EMN OLDUUM SES KAYDI BIRAKIYORUM BURAYA : BEEN  + RT  +,2022-12-15 20:36:56+00:00,True
1536,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:36:53+00:00,True
1539,"RT :  in  FINAL this Sunday! All tournament long,  has used new footballs from  which",2022-12-15 20:36:52+00:00,True
1540,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:36:50+00:00,True
1541,RT : Argentina  2022 World CupPrice: 2 Objkt link,2022-12-15 20:36:49+00:00,True
1542,RT : Free Palestine ,2022-12-15 20:36:47+00:00,True
1543,"RT : The final match everyone's been waiting for,  vs , will be played on 18 December! Which team will bring th",2022-12-15 20:36:45+00:00,True
1544,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:36:44+00:00,True
1545,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:36:43+00:00,True
1546,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:36:42+00:00,True
1548,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:36:39+00:00,True
1550,         Guarda i mondiali davanti a una vetrina,2022-12-15 20:36:37+00:00,True
1551,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:36:36+00:00,True
1553,world cup tickets available DM for more information!      ,2022-12-15 20:36:35+00:00,True
1555,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:36:33+00:00,True
1556,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:36:30+00:00,True
1560,RT : No Messi fan will pass without giving it a like  Messi is the GOAT       On to the final v,2022-12-15 20:36:27+00:00,True
1561,RT :  ||     :-         - :Via  @,2022-12-15 20:36:22+00:00,True
1562,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:36:22+00:00,True
1563,"RT : Missed BAYC? Dont miss  WL Giveaway! Football is not just a game, but an emotion for billion of people ",2022-12-15 20:36:17+00:00,True
1564,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:36:16+00:00,True
1566,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:36:07+00:00,True
1567,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:36:06+00:00,True
1569,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:36:04+00:00,True
1570,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:36:01+00:00,True
1571,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:36:00+00:00,True
1572,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:36:00+00:00,True
1573,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:37:58+00:00,True
1574,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:37:57+00:00,True
1577,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:37:53+00:00,True
1578,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:37:53+00:00,True
1581,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:37:47+00:00,True
1582,RT :  ||     :-         - :Via  @,2022-12-15 20:37:44+00:00,True
1583,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:37:43+00:00,True
1586,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:37:36+00:00,True
1587,"Ogromny sukces Szymona Marciniaka. Co piknego. Polak na trwae zapisze si w historii Mundialu, ale myl e nie przesadz, jak napisz te o historii piki nonej.   ",2022-12-15 20:37:36+00:00,True
1588,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:37:35+00:00,True
1590,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:37:33+00:00,True
1591,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:37:32+00:00,True
1593,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:37:30+00:00,True
1595,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:37:25+00:00,True
1596,"RT :  : ""             "" ",2022-12-15 20:37:23+00:00,True
1597,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:37:22+00:00,True
1598,  Lionel Messi Wins the World Cup 2022Grab the exclusive NFT Right Now         Available on  &amp;  ,2022-12-15 20:37:20+00:00,True
1599,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:37:19+00:00,True
1600,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:37:19+00:00,True
1601,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:37:19+00:00,True
1602,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:37:17+00:00,True
1603,RT : We're collaborating with  for the final match's giveaway of !  PRIZES  1x World Cup 2,2022-12-15 20:37:17+00:00,True
1604,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:37:15+00:00,True
1606,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:37:14+00:00,True
1608,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:37:10+00:00,True
1609,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:37:09+00:00,True
1610, Lionel Messi Wins the World Cup 2022Grab the exclusive NFT Right Now         Available on  &amp;  ,2022-12-15 20:37:09+00:00,True
1611,Almost got caught                               ,2022-12-15 20:37:07+00:00,True
1612,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:37:06+00:00,True
1613,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:37:06+00:00,True
1614,RT :  ||   HD   :  - : -   :Via  ,2022-12-15 20:37:05+00:00,True
1616,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:37:01+00:00,True
1617,RT : Free Palestine ,2022-12-15 20:37:00+00:00,True
1618,"This week for  we are featuring a Yellow OEC Diamond Right-Hand-Ring posted by PriceScope Member, gregchang35 back in 2013. Carat Weight: 0.64 Color Grade: O Carat Weight: SI2 View More Images (FREE) -   ",2022-12-15 20:38:58+00:00,True
1619,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:38:58+00:00,True
1620,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:38:58+00:00,True
1621,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:58+00:00,True
1623,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:38:57+00:00,True
1624,"RT : What's up,  fam!  is happening on the 20th of November!Let's celebrate one of the biggest event",2022-12-15 20:38:54+00:00,True
1625,"RT : FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : Full collection of 7,",2022-12-15 20:38:53+00:00,True
1627,"RT : Soccer Prediction &amp; Win 10,000 BUSDActivity time: 11.18-12.18To EnterJoinPost your pred",2022-12-15 20:38:52+00:00,True
1628,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:38:48+00:00,True
1629,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:38:48+00:00,True
1630,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:38:47+00:00,True
1631,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:38:42+00:00,True
1632,RT : My boy is smooth with the can      ,2022-12-15 20:38:40+00:00,True
1633,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:38:40+00:00,True
1634,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:39+00:00,True
1635,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:38:38+00:00,True
1636,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:38:37+00:00,True
1637,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:37+00:00,True
1638,RT : We're collaborating with  for the final match's giveaway of !  PRIZES  1x World Cup 2,2022-12-15 20:38:36+00:00,True
1639,RT : We're collaborating with  for the final match's giveaway of !  PRIZES  1x World Cup 2,2022-12-15 20:38:35+00:00,True
1640,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:35+00:00,True
1642,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:38:33+00:00,True
1643,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:38:32+00:00,True
1645,RT : Join our community and be part of our Public sale for D6 Coin on the 30-12-2022 Visit ,2022-12-15 20:38:30+00:00,True
1646,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:30+00:00,True
1648,Hatayspor kendi apnda ve Fransa Dnya kupasnda ma kaybetmeyerek galibiyet serisi yapacaklar m acaba :)     ,2022-12-15 20:38:22+00:00,True
1649, Grab the exclusive NFT of Qatar World Cup 2022 Right Now  Lionel Messi Wins the World Cup 2022       Available on ,2022-12-15 20:38:21+00:00,True
1650,RT : SESIMIZE SES KIZIMIZA NEFES OLUN LTFEN GELRMSNZ ,2022-12-15 20:38:20+00:00,True
1651,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:38:18+00:00,True
1652,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:38:15+00:00,True
1654,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:38:14+00:00,True
1655,RT :  Argentina y Francia en todos sus Mundiales.  Visualizacin de datos por . ,2022-12-15 20:38:11+00:00,True
1656,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:38:08+00:00,True
1658,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:05+00:00,True
1659,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:38:02+00:00,True
1660,"Y por esta hermosa final de Golazo Soccer Cup 2022 con 60% de descuento, si escuhaste bien. Podes maijear todo el finde por 200 pesos!!! ",2022-12-15 20:38:02+00:00,True
1661,RT : Portrait of a Great CormorantUsually distinguished from the long tailed cormorant because of its massive size and blue,2022-12-15 20:38:01+00:00,True
1663,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:38:01+00:00,True
1664, #  # #   # #   #  ,2022-12-15 20:38:00+00:00,True
1665,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:38:00+00:00,True
1668,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:57+00:00,True
1669,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:39:56+00:00,True
1670,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:39:55+00:00,True
1671,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:54+00:00,True
1672,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:53+00:00,True
1673,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:39:52+00:00,True
1674,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:39:52+00:00,True
1676,RT :   ,2022-12-15 20:39:50+00:00,True
1678,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:50+00:00,True
1679,RT : $20 | 300.000 IDR ~ 20 Hours - RT + RT &amp; Like  draw    ,2022-12-15 20:39:48+00:00,True
1680,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:47+00:00,True
1681,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:39:47+00:00,True
1682,RT : Nice goal... who taught you that bro      ,2022-12-15 20:39:45+00:00,True
1683,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:39:44+00:00,True
1684,How Many FIFA World Cup Finals Has Lionel Messi Played In And His Total Appearances        ,2022-12-15 20:39:44+00:00,True
1685,"RT :  Our  is ON! Trade  &amp;  and predict to get a share of the 500,000 $USDT priz",2022-12-15 20:39:43+00:00,True
1686,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:43+00:00,True
1687,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:42+00:00,True
1688,RT :            # # # #      #,2022-12-15 20:39:40+00:00,True
1690,Anyone need Ffia final tickets DM me I have spares   ARGENTINA v FRANCE,2022-12-15 20:39:37+00:00,True
1692,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:39:36+00:00,True
1694,RT : Were so into the  that we cannot help thinking about THE BALLS all the time. So my friend ,2022-12-15 20:39:35+00:00,True
1695,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:34+00:00,True
1696,RT : $15 | 217.500 IDR ~ 120 MINS- RT + rt &amp; like       ,2022-12-15 20:39:31+00:00,True
1698,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:29+00:00,True
1699,RT : We're collaborating with  for the final match's giveaway of !  PRIZES  1x World Cup 2,2022-12-15 20:39:27+00:00,True
1700,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:27+00:00,True
1701,RT :   #    #      15       ,2022-12-15 20:39:25+00:00,True
1702,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:39:23+00:00,True
1705,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:20+00:00,True
1706,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:19+00:00,True
1707,RT :  ||     :-         - :Via  @,2022-12-15 20:39:17+00:00,True
1708,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:39:15+00:00,True
1709,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:39:14+00:00,True
1711,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:39:11+00:00,True
1712,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:39:09+00:00,True
1713,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:07+00:00,True
1714,RT :  WORLD CUP GIVEAWAY If France qualify against Morocco this evening well give away 1 $BAFC token to swap for an NFT,2022-12-15 20:39:05+00:00,True
1715,RT : pay less for  on  !         ,2022-12-15 20:39:03+00:00,True
1716,RT : Welcome to Football Ape Club For 100$ and Mutiple Whitelist SpotsRegister here: Join Dis,2022-12-15 20:39:02+00:00,True
1717,RT : Football Ape Club ~ WL Mint Starts In 24 Hours! WL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTa,2022-12-15 20:39:01+00:00,True
1718,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:40:59+00:00,True
1719,"RT : History still made  The team tried everything - no shame in tonight's performance, all Moroccans can be incredibly proud  ",2022-12-15 20:40:55+00:00,True
1720,RT : $20  2 Hours -RT + RT &amp; Like      ,2022-12-15 20:40:54+00:00,True
1721,RT : $15 in 120 Minutes RT + RT &amp; Like       ,2022-12-15 20:40:52+00:00,True
1722,RT : $20 GIVEAWAY ~ 3 HOURS  - RT &amp; RT + Like  's     ,2022-12-15 20:40:48+00:00,True
1723,"RT : La ltima Copa, The Last Cup va  y  Acabo de devorar este  contado con tanto cario, aoranz",2022-12-15 20:40:39+00:00,True
1724,RT : Football Ape Club X Premint Collector PassWL Mint Date : 16Dec2022 1:30 PM UTCWL Mint Price : 0.04 $ETHTasks:,2022-12-15 20:40:38+00:00,True
